DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60201307;Stallarngasse;Wien;49000001;48.2828162;16.4876697
60201308;Stammersdorf;Wien;49000001;48.2976451;16.420359
60201309;Stammersdorf Zentralfriedhof;Wien;49000001;48.2963124;16.4362142
60201310;Liebleitnergasse;Wien;49000001;48.3019418;16.4103428
60201311;Stammhausstraße;Wien;49000001;48.2113306;16.2393484
60201312;Stefan-Fadinger-Platz;Wien;49000001;48.1678401;16.3542789
60201313;Steigenteschgasse;Wien;49000001;48.2455664;16.4391607
60201314;Steinamangergasse;Wien;49000001;48.2835813;16.4026801
60201315;Barthgasse;Wien;49000001;48.1931831;16.4067765
60201316;Steinbrechergasse;Wien;49000001;48.2335886;16.4386756
60201317;Kendlerstraße;Wien;49000001;48.2047094;16.3090847
60201318;Steinlegasse;Wien;49000001;48.2116478;16.2965891
60201319;Steinsee;Wien;49000001;48.1519786;16.3205292
60201320;Stephansplatz;Wien;49000001;48.2081338;16.3716344
60201321;Hermine-Jursa-Gasse;Wien;49000001;48.1894163;16.4108728
60201322;Sterngasse;Wien;49000001;48.1484964;16.343544
60201323;Sternwartestraße;Wien;49000001;48.2291844;16.3499939
60201324;Stiegergasse;Wien;49000001;48.1880688;16.3330876
60201325;Stiftgasse;Wien;49000001;48.2023923;16.3546023
60201326;Stock im Weg;Wien;49000001;48.1803784;16.262498
60201327;Stockholmer Platz;Wien;49000001;48.149785;16.3823782
60201328;Stollgasse;Wien;49000001;48.198704;16.3411186
60201329;Strandbad Alte Donau;Wien;49000001;48.2414684;16.4178257
60201330;Strandbad Stadlau;Wien;49000001;48.2145092;16.4563635
60201331;Maria-Jacobi-Gasse;Wien;49000001;48.1872902;16.4070729
60201332;Stranzenberggasse;Wien;49000001;48.1720278;16.297155
60201333;Strebersdorf;Wien;49000001;48.2858289;16.3813092
60201335;Strebersdorfer Platz;Wien;49000001;48.2956491;16.3889449
60201336;Strehlgasse;Wien;49000001;48.2464757;16.31478
60201337;Stadlauer Friedhof;Wien;49000001;48.2198722;16.4581062
60201338;Strohbogasse;Wien;49000001;48.284203;16.3764583
60201339;Neu Marx;Wien;49000001;48.1869608;16.4039288
60201340;Strozzigasse;Wien;49000001;48.2064396;16.3493382
60201341;Johann-Kutschera-Gasse;Wien;49000001;48.2249774;16.4967787
60201342;Sulzengasse;Wien;49000001;48.1447683;16.3748683
60201343;Sulzwiese;Wien;49000001;48.2773581;16.3200172
60201344;Swatoschgasse;Wien;49000001;48.1658569;16.4106302
60201345;Hannah-Arendt-Platz;Wien;49000001;48.2246961;16.5015218
60201346;Quartier Belvedere;Wien;49000001;48.1880208;16.3813631
60201349;Hauptbahnhof;Wien;49000001;48.185188;16.3764134
60201350;Hauptbahnhof Autoreisezug;Wien;49000001;48.1774432;16.3918375
60201351;Michael-Neumann-Gasse;Wien;49000001;48.2469243;16.3672775
60201352;Südwestfriedhof 1. Tor;Wien;49000001;48.1617645;16.3033085
60201353;Südwestfriedhof 2.& 8.Tor;Wien;49000001;48.1609436;16.3029402
60201357;Süßenbrunn;Wien;49000001;48.2852192;16.4845167
60201358;Hauptbahnhof Süd;Wien;49000001;48.1843315;16.3759732
60201359;Süßenbrunner Platz;Wien;49000001;48.277663;16.4954042
60201360;Hirschstetten, Süßenbrunner Str.;Wien;49000001;48.235964;16.4623103
60201361;Taglieberstraße;Wien;49000001;48.1500068;16.2842912
60201362;Talpagasse;Wien;49000001;48.1322093;16.3096506
60201363;Gertrude-Fröhlich-Sandner-Straße;Wien;49000001;48.1855773;16.3782999
60201364;Tamariskengasse;Wien;49000001;48.2165503;16.4648705
60201365;Tandelmarktgasse;Wien;49000001;48.2168915;16.3775902
60201366;Taubstummengasse;Wien;49000001;48.1938777;16.3702779
60201368;Teiläckergasse;Wien;49000001;48.2334569;16.5383707
60201369;Teinfaltstraße;Wien;49000001;48.2118334;16.3645646
60201370;Tenschertstraße;Wien;49000001;48.1406262;16.3525002
60201371;Tesarekplatz;Wien;49000001;48.1553646;16.3506497
60201372;Thaliastraße;Wien;49000001;48.2085649;16.3384326
60201373;Tanbruckgasse;Wien;49000001;48.1770599;16.3288566
60201374;Feßtgasse;Wien;49000001;48.2105943;16.3251915
60201375;Theater in der Josefstadt;Wien;49000001;48.2094628;16.3505599
60201376;Theergasse;Wien;49000001;48.1749573;16.3225504
60201377;Theodor-Sickel-Gasse;Wien;49000001;48.1602365;16.3923405
60201378;Agrarweg;Wien;49000001;48.2497478;16.525938
60201380;Thujagasse;Wien;49000001;48.2538092;16.5344271
60201381;Tilakstraße;Wien;49000001;48.2967009;16.4278869
60201382;Niederpointenstraße;Wien;49000001;48.2032425;16.2750834
60201383;Edelsinnstraße;Wien;49000001;48.1708895;16.3112406
60201384;Tolstojgasse;Wien;49000001;48.1810193;16.2778592
60201385;Traisengasse;Wien;49000001;48.2340373;16.3841748
60201386;Voitgasse;Wien;49000001;48.2624574;16.4609538
60201388;Traviatagasse;Wien;49000001;48.1439831;16.3407772
60201389;Triester Str./Rossakgasse;Wien;49000001;48.1458712;16.3325397
60201390;Triester Str./Sterngasse;Wien;49000001;48.1491917;16.3352256
60201392;Knöllgasse/Troststraße;Wien;49000001;48.1727767;16.353704
60201393;Troststraße/Neilreichgasse;Wien;49000001;48.1700029;16.3643939
60201394;Tscherttegasse;Wien;49000001;48.165078;16.3279044
60201395;Tullnertalgasse;Wien;49000001;48.1541181;16.2916394
60201396;Twarochgasse;Wien;49000001;48.233056;16.3053297
60201397;Türkenschanzplatz;Wien;49000001;48.2349468;16.3272306
60201398;Töllergasse;Wien;49000001;48.2616381;16.4213561
60201399;Ulanenweg;Wien;49000001;48.205787;16.4675295
60201400;Ulmenstraße;Wien;49000001;48.2162391;16.2490503
60201401;Bambergergasse;Wien;49000001;48.2061821;16.5154726
60201402;Auhof Umspannwerk;Wien;49000001;48.202099;16.2344526
60201403;Unfallkrankenhaus Meidling;Wien;49000001;48.1737591;16.3447388
60201404;Unter St. Veit;Wien;49000001;48.1910033;16.2867525
60201405;Sonnwendgasse;Wien;49000001;48.1814984;16.3792431
60201406;Unter der Kirche;Wien;49000001;48.1723573;16.4269526
60201407;Unteres Belvedere;Wien;49000001;48.1971712;16.3800336
60201408;Breitenlee, Rautenweg;Wien;49000001;48.2559804;16.4903827
60201409;Unterlaa;Wien;49000001;48.1328688;16.4143223
60201410;Unterlaa Stadtgrenze;Wien;49000001;48.1310581;16.427258
60201411;Unterlaaer Straße;Wien;49000001;48.1359503;16.4119597
60201412;Uranusweg;Wien;49000001;48.2073975;16.2520416
60201413;Urban-Loritz-Platz;Wien;49000001;48.2011769;16.3376062
60201414;Urselbrunnengasse;Wien;49000001;48.1649342;16.390508
60201415;Ursulinenkloster;Wien;49000001;48.1563594;16.2648426
60201416;Utendorfgasse;Wien;49000001;48.2037095;16.2485652
60201417;Gebirgsgasse;Wien;49000001;48.1519426;16.2638096
60201418;Valiergasse;Wien;49000001;48.1573662;16.4691016
60201419;Van-Swieten-Kaserne;Wien;49000001;48.2931748;16.4180952
60201420;Veitingergasse;Wien;49000001;48.1795098;16.2762512
60201421;Venediger Au;Wien;49000001;48.217933;16.3970387
60201422;Verbindungsbahn;Wien;49000001;48.1873321;16.2818657
60201423;Grabengasse;Wien;49000001;48.2301;16.2833569
60201424;Versorgungsheimplatz;Wien;49000001;48.1728665;16.2760267
60201425;St. Marx;Wien;49000001;48.1880747;16.3995181
60201426;Vinzenzgasse;Wien;49000001;48.2250013;16.3344172
60201427;Vivariumstraße;Wien;49000001;48.2142338;16.3930322
60201428;Vogelweidplatz/Stadthalle;Wien;49000001;48.2042124;16.3325666
60201429;Vohburggasse;Wien;49000001;48.2836052;16.3741856
60201430;Volkstheater;Wien;49000001;48.2051404;16.357971
60201431;Malzgasse;Wien;49000001;48.2211171;16.3777519
60201432;Kasgraben;Wien;49000001;48.2243131;16.2095603
60201433;Vorgartenstraße;Wien;49000001;48.2240916;16.4018896
60201435;Miriam-Makeba-Gasse;Wien;49000001;48.2317456;16.4580523
60201436;Wagenwiese;Wien;49000001;48.2656687;16.3276708
60201437;Wagner-Schönkirch-Gasse;Wien;49000001;48.1435095;16.3633609
60201438;Waidhausenstraße;Wien;49000001;48.1975783;16.2806979
60201439;Waidäckergasse;Wien;49000001;48.2073675;16.2942714
60201440;Walcherstraße;Wien;49000001;48.2260426;16.4013776
60201441;Waldgasse;Wien;49000001;48.1730103;16.3808062
60201442;Rodaun Waldmühle;Wien;49000001;48.1250322;16.22414
60201443;Wallensteinplatz;Wien;49000001;48.2299145;16.3710415
60201444;Klosterneuburger Straße/Wallensteinstraße;Wien;49000001;48.2286279;16.3683375
60201445;Wallishaussergasse;Wien;49000001;48.2251449;16.2904626
60201446;Gersthof, Wallrißstraße;Wien;49000001;48.2320448;16.3270061
60201447;Warhanekgasse;Wien;49000001;48.2444776;16.4084294
60201448;Röbbelinggasse;Wien;49000001;48.2356888;16.5248151
60201449;Wasnergasse;Wien;49000001;48.2295913;16.3772488
60201450;Hintzerstraße;Wien;49000001;48.2003626;16.3931131
60201451;Wassermanngasse;Wien;49000001;48.2683775;16.448584
60201453;Wattmanngasse;Wien;49000001;48.1709015;16.2914238
60201455;Wehrbrücklstraße;Wien;49000001;48.2248337;16.5315075
60201456;Weidelstraße;Wien;49000001;48.1420889;16.3858367
60201457;Paul-Wagner-Gasse;Wien;49000001;48.1688526;16.4610437
60201458;Weidlingau Bahnhof;Wien;49000001;48.2104685;16.2122912
60201459;Weiglgasse;Wien;49000001;48.1870506;16.321715
60201460;Weihburggasse;Wien;49000001;48.2044639;16.377698
60201461;Weinhauser Gasse;Wien;49000001;48.2302436;16.3314078
60201462;Weitlofgasse;Wien;49000001;48.2302376;16.3478649
60201463;Weißenböckstraße;Wien;49000001;48.16213;16.4286504
60201464;Weißenthurngasse;Wien;49000001;48.1748195;16.3145554
60201465;Wendstattgasse;Wien;49000001;48.147999;16.3918375
60201466;Wenzgasse;Wien;49000001;48.1869548;16.2934989
60201467;Schafberg/Werfelstraße;Wien;49000001;48.2347913;16.3019071
60201468;Westbahnhof;Wien;49000001;48.1966562;16.3376511
60201469;Wolfganggasse/Steinbauergasse;Wien;49000001;48.1828401;16.3423942
60201470;Wexstraße;Wien;49000001;48.235958;16.3658851
60201471;Weyrgasse;Wien;49000001;48.2045417;16.3882083
60201472;Widholzgasse;Wien;49000001;48.155832;16.4514946
60201473;Wiedgasse;Wien;49000001;48.2214343;16.4510903
60201474;Wielandplatz;Wien;49000001;48.1774133;16.3804199
60201475;Wlassakstraße;Wien;49000001;48.1775151;16.2711578
60201476;Pfaffenaugasse;Wien;49000001;48.1711472;16.4601094
60201477;Wienerbergbrücke;Wien;49000001;48.1722734;16.3272935
60201478;Jedletzbergerstraße;Wien;49000001;48.1672409;16.4694519
60201479;Wienerfeld;Wien;49000001;48.1544956;16.3645466
60201480;Wienerfeldgasse;Wien;49000001;48.158259;16.3602886
60201481;Neulaa;Wien;49000001;48.1457453;16.3864835
60201482;Wolf in der Au;Wien;49000001;48.2047333;16.2362582
60201483;Albert-Schweitzer-Gasse;Wien;49000001;48.2073615;16.22255
60201484;Wiethestraße;Wien;49000001;48.2082835;16.523764
60201485;Wildbadgasse;Wien;49000001;48.2444477;16.4100463
60201486;Wildgansplatz;Wien;49000001;48.1861882;16.3967962
60201487;Wildpretstraße;Wien;49000001;48.1771318;16.4542973
60201488;Wilhelm-Kreß-Platz;Wien;49000001;48.1603563;16.4268807
60201489;Rankgasse;Wien;49000001;48.2108996;16.3056172
60201490;Wilhelminenstraße;Wien;49000001;48.2162151;16.3194692
60201491;Willendorfer Gasse;Wien;49000001;48.151565;16.3332224
60201492;Willergasse/Schule;Wien;49000001;48.1340798;16.2572159
60201493;Winckelmannstraße;Wien;49000001;48.1900571;16.3204304
60201494;Windtenstraße;Wien;49000001;48.1705001;16.351539
60201495;Winkeläckerstraße;Wien;49000001;48.2732387;16.389933
60201496;Winterhafen;Wien;49000001;48.1807797;16.468859
60201497;Wittelsbachstraße;Wien;49000001;48.2061462;16.398997
60201498;Wittgensteinstraße;Wien;49000001;48.1587624;16.2661093
60201499;Alterlaa;Wien;49000001;48.1508878;16.3169809
60201500;Wohnpark Lobau;Wien;49000001;48.217508;16.4574594
60201501;Wolfersberggasse;Wien;49000001;48.2039789;16.2518889
60201502;Wolfgang-Mühlwanger-Str.;Wien;49000001;48.230477;16.5372028
60201504;Wolfrathplatz;Wien;49000001;48.187919;16.2677801
60201505;Lainz, Wolkersbergenstraße;Wien;49000001;48.1760176;16.2737449
60201506;Schwarzlackenau;Wien;49000001;48.2779858;16.369164
60201507;Haßlwanderweg;Wien;49000001;48.2127074;16.4788034
60201508;Am Europlatz;Wien;49000001;48.1714407;16.3330337
60201509;Währinger Park;Wien;49000001;48.2331218;16.3472361
60201510;Währinger Straße-Volksoper;Wien;49000001;48.2252706;16.3493292
60201511;Adalbert-Stifter-Straße/Jägerstraße;Wien;49000001;48.2408761;16.3714816
60201512;Zachgasse;Wien;49000001;48.2171309;16.4873014
60201513;Zallingergasse;Wien;49000001;48.2749068;16.3752636
60201514;Zanaschkagasse;Wien;49000001;48.1572104;16.3287578
60201515;Pirquetgasse;Wien;49000001;48.2403317;16.4836183
60201516;Serpentingasse;Wien;49000001;48.2624754;16.4282192
60201517;Linzer Straße/Zehetnergasse;Wien;49000001;48.1945963;16.2861776
60201519;Zentralfriedhof;Wien;49000001;48.1538184;16.4263687
60201520;Zentralfriedhof 1.Tor;Wien;49000001;48.15905;16.4333396
60201521;Zentralfriedhof 2.Tor;Wien;49000001;48.1545616;16.4420533
60201522;Zentralfriedhof 3.Tor;Wien;49000001;48.1527517;16.4487996
60201523;Zentralfriedhof 4.Tor;Wien;49000001;48.1515471;16.4532553
60201524;Indigoweg;Wien;49000001;48.1382464;16.3764044
60201525;Hauptwerkstätte;Wien;49000001;48.1497551;16.4581331
60201526;Simonygasse;Wien;49000001;48.2276285;16.3283715
60201527;Breitenlee, Ziegelhofstraße;Wien;49000001;48.2513748;16.4887208
60201528;Am Rain;Wien;49000001;48.2536657;16.4898886
60201529;Ziegelofengasse;Wien;49000001;48.1924166;16.3602617
60201530;Zieglergasse;Wien;49000001;48.1969676;16.3453676
60201531;Burggasse/Zieglergasse;Wien;49000001;48.2043082;16.3450263
60201532;Neustiftgasse/Zieglergasse;Wien;49000001;48.2057032;16.3449005
60201533;Westbahnstraße/Zieglergasse;Wien;49000001;48.2018176;16.3449724
60201534;Zifferergasse;Wien;49000001;48.2269942;16.5358284
60201535;Freudenauer Hafenbrücke;Wien;49000001;48.1704522;16.4766564
60201536;Seitenhafenstraße;Wien;49000001;48.1826485;16.4580433
60201537;Zschokkegasse;Wien;49000001;48.2240916;16.4692363
60201538;Kurt-Tichy-Gasse;Wien;49000001;48.1405064;16.3899151
60201539;Ludwig-Reindl-Gasse;Wien;49000001;48.2515961;16.4601903
60201540;Grellgasse;Wien;49000001;48.2859784;16.4346063
60201541;Ödenburger Straße/Schulzentrum;Wien;49000001;48.2820928;16.4017369
60201542;Ölhafen;Wien;49000001;48.1661565;16.5097952
60201543;Finsterbuschstr./Öllager;Wien;49000001;48.1674626;16.5075225
60201544;Jedlesee, Überfuhrstraße;Wien;49000001;48.2693104;16.3797731
60201545;Zeleborgasse;Wien;49000001;48.1767903;16.3338602
60201546;Ruckergasse;Wien;49000001;48.1777607;16.326512
60201547;Karl-Lothringer-Straße;Wien;49000001;48.29991;16.418751
60201548;Ziehrerplatz;Wien;49000001;48.199189;16.3916039
60201549;Rustenschacherallee;Wien;49000001;48.2011709;16.411304
60201550;Tiroler Gasse;Wien;49000001;48.1809294;16.2992481
60201551;Binsenweg;Wien;49000001;48.2106541;16.4658676
60201552;Rosiwalgasse;Wien;49000001;48.1377608;16.3829531
60201553;Ernst-Krenek-Gasse;Wien;49000001;48.1353208;16.3433374
60201554;Bahnsteggasse;Wien;49000001;48.2650109;16.4020244
60201555;Tinterstraße;Wien;49000001;48.2000273;16.2796199
60201556;Vorarlberger Allee;Wien;49000001;48.1329647;16.3498412
60201558;Lerchenfelder Straße;Wien;49000001;48.2084092;16.3392411
60201559;Lederergasse;Wien;49000001;48.2096305;16.3487632
60201560;Inzersdorf, Kirchenplatz;Wien;49000001;48.1500427;16.3472181
60201561;Cumberlandstraße;Wien;49000001;48.1921291;16.3018442
60201562;Pfarrwiesenstraße;Wien;49000001;48.2095287;16.2414685
60201563;Exelbergsiedlung;Wien;49000001;48.2442323;16.2596594
60201564;Exelbergstraße/Parkplatz;Wien;49000001;48.2440469;16.2700888
60201565;Rohrerhüttenweg;Wien;49000001;48.2457518;16.2634233
60201566;Westbahnhof/Gerstnerstr.;Wien;49000001;48.1953089;16.3378218
60201567;Scheydgasse/Autokaderstraße;Wien;49000001;48.2852371;16.3792611
60201568;Klaschkaweg;Wien;49000001;48.1996082;16.4145469
60201569;Meriangasse;Wien;49000001;48.2914057;16.3845611
60201570;Marsanogasse;Wien;49000001;48.2308121;16.3507216
60201571;Clemens-Holzmeister-Straße;Wien;49000001;48.1691641;16.3477661
60201572;Graffgasse;Wien;49000001;48.1689964;16.3577374
60201573;Troststraße;Wien;49000001;48.1690443;16.3803121
60201574;Schemmerlstraße/Unterfeld;Wien;49000001;48.1604522;16.4213022
60201575;Schemmerlstraße;Wien;49000001;48.157504;16.4233504
60201576;Speditionsstraße;Wien;49000001;48.1560178;16.4239253
60201577;Hasenleiten, Industriegebiet;Wien;49000001;48.1562875;16.4213831
60201578;Gadnergasse;Wien;49000001;48.1595055;16.4174395
60201579;Guglgasse;Wien;49000001;48.185152;16.4281474
60201580;Seitenhafenbrücke;Wien;49000001;48.179426;16.4613401
60201581;Vera-Schwarz-Gasse;Wien;49000001;48.136364;16.3383248
60201583;Ernst-Happel-Stadion;Wien;49000001;48.2087504;16.4191732
60201585;Lichtblaustraße;Wien;49000001;48.2681683;16.4656341
60201586;Klingerstraße;Wien;49000001;48.148922;16.3399059
60201587;Maria-Trapp-Platz;Wien;49000001;48.2238702;16.5050701
60201588;Warneckestraße;Wien;49000001;48.1651319;16.4801508
60201589;Fabianistraße;Wien;49000001;48.1633284;16.4797286
60201590;Raphael-Donner-Allee;Wien;49000001;48.2060265;16.5234586
60201592;Ailecgasse;Wien;49000001;48.140932;16.4553394
60201594;Baudißgasse;Wien;49000001;48.1452778;16.4612323
60201595;Süßenbrunner Straße/Oberfeldgasse;Wien;49000001;48.2430299;16.4687602
60201596;Jakob-Bindel-Platz;Wien;49000001;48.2466133;16.4723535
60201597;Korianderweg;Wien;49000001;48.2491078;16.4749047
60201598;Bernhardtstalgasse;Wien;49000001;48.1764069;16.3618248
60201599;Bertl-Hayde-Gasse;Wien;49000001;48.1402966;16.4405531
60201602;Strampfergasse;Wien;49000001;48.1672889;16.2773652
60201603;Herziggasse;Wien;49000001;48.140938;16.3124983
60201604;Eitnergasse;Wien;49000001;48.1386121;16.3123635
60201605;Siedlung Wienerflur;Wien;49000001;48.1321194;16.3150674
60201606;Stipcakgasse;Wien;49000001;48.135129;16.3164688
60201607;Atzlergasse;Wien;49000001;48.1300569;16.3155885
60201609;Wienerflurgasse;Wien;49000001;48.131292;16.3183283
60201610;Zentraltanklager;Wien;49000001;48.1781022;16.4943622
60201612;Cossmanngasse;Wien;49000001;48.1968418;16.2672861
60201613;Deutschordenstraße;Wien;49000001;48.1999435;16.2674567
60201614;Wahlberggasse;Wien;49000001;48.2051584;16.262489
60201615;Henckellgasse;Wien;49000001;48.206272;16.2605756
60201616;Hüttelberg;Wien;49000001;48.2088163;16.2615368
60201617;Steinböckengasse;Wien;49000001;48.2037335;16.2604589
60201619;Kalmusweg;Wien;49000001;48.2502024;16.4802766
60201620;Sevcikgasse;Wien;49000001;48.1288277;16.3183283
60201621;Toni-Fritsch-Weg;Wien;49000001;48.2850518;16.4096241
60201622;Gschweidlgasse;Wien;49000001;48.2895886;16.410774
60201623;Kummergasse;Wien;49000001;48.2942386;16.4133431
60201624;Josef-Flandorfer-Straße;Wien;49000001;48.2987985;16.4156518
60201625;Inzersdorf, Birostraße;Wien;49000001;48.1367297;16.3514492
60201626;Birostraße Mitte;Wien;49000001;48.1378987;16.353677
60201627;Jedlersdorfer Platz;Wien;49000001;48.2812858;16.4086719
60201628;Dattlergasse;Wien;49000001;48.2958582;16.4142864
60201629;Steinergasse;Wien;49000001;48.1422387;16.2888726
60201630;Trondheimgasse;Wien;49000001;48.2178192;16.4771235
60201631;Aspern, Oberdorfstraße;Wien;49000001;48.217514;16.4799263
60201633;Stavangergasse;Wien;49000001;48.2131204;16.475803
60201634;Seidelbastgasse;Wien;49000001;48.2142458;16.4711587
60201635;Heustadelgasse/Schule;Wien;49000001;48.2148982;16.4841663
60201636;Hoechlegasse;Wien;49000001;48.2136951;16.4892687
60201637;Jägermaiszufahrt;Wien;49000001;48.2122644;16.4953863
60201638;Heustadelgasse;Wien;49000001;48.210696;16.4972009
60201639;Auspitzgasse;Wien;49000001;48.2097502;16.5002282
60201640;Mühlau;Wien;49000001;48.2093311;16.5032825
60201641;Leidlweg;Wien;49000001;48.2082296;16.5070734
60201642;Dumreichergasse;Wien;49000001;48.2072238;16.5105229
60201643;Arztgasse;Wien;49000001;48.2087804;16.5105049
60201644;Haengasse;Wien;49000001;48.2093192;16.5068308
60201645;Ultzmanngasse;Wien;49000001;48.2060684;16.5184999
60201646;Goldregengasse;Wien;49000001;48.2211112;16.4844448
60201647;Pilotengasse;Wien;49000001;48.2203989;16.4881099
60201648;Reglergasse;Wien;49000001;48.2234453;16.4884423
60201649;Kornblumenweg;Wien;49000001;48.2291665;16.4921164
60201650;Aurikelweg;Wien;49000001;48.2208119;16.4862504
60201652;Wachthausgasse;Wien;49000001;48.1762332;16.4259914
60201653;Ludwiggasse;Wien;49000001;48.2068108;16.2076469
60201654;Liechtensteinstr./Schottentor;Wien;49000001;48.2158979;16.36381
60201655;Emil-Behring-Weg;Wien;49000001;48.1614889;16.2956728
60201656;Willerbrücke;Wien;49000001;48.1371014;16.257692
60201657;Martin-Gaunersdorfer-Gasse;Wien;49000001;48.2608966;16.4514587
60201658;Lichtentaler Gasse;Wien;49000001;48.2269583;16.3564528
60201659;Linke Wienzeile/Brückengasse;Wien;49000001;48.18953;16.3484219
60201660;Mitterhofergasse;Wien;49000001;48.2778603;16.4024645
60201662;Seefeldergasse;Wien;49000001;48.2126894;16.5296121
60201663;Otto-Weber-Gasse;Wien;49000001;48.2048291;16.4561658
60201664;Schmelz, Gablenzgasse;Wien;49000001;48.2065354;16.3172683
60201665;Johnstr./Schuselkagasse;Wien;49000001;48.1993986;16.3190739
60201666;Lorenz-Müller-Gasse;Wien;49000001;48.2421564;16.3738173
60201667;Jägerstraße;Wien;49000001;48.235234;16.3694694
60201668;Neue Donau;Wien;49000001;48.246697;16.3952421
60201669;Pantucekgasse/Widholzgasse;Wien;49000001;48.1546155;16.4551417
60201670;Leberberg;Wien;49000001;48.1551369;16.4590135
60201671;Svetelskystraße;Wien;49000001;48.1540462;16.466191
60201672;Franz-Eduard-Matras-Gasse;Wien;49000001;48.2566024;16.4512161
60201673;Theodor-Kramer-Str.;Wien;49000001;48.2556933;16.4540907
60201674;Hochmuthgasse;Wien;49000001;48.2549636;16.4564892
60201675;Schillingstraße;Wien;49000001;48.2605377;16.4708802
60201676;Hermann-Gebauer-Straße;Wien;49000001;48.2672653;16.4745633
60201677;Edmund-Reim-Gasse;Wien;49000001;48.1625255;16.3142051
60201678;Rothenburgstraße;Wien;49000001;48.1629269;16.3196938
60201679;Hervicusgasse;Wien;49000001;48.1677921;16.3047638
60201680;Badeteich Hirschstetten;Wien;49000001;48.2428863;16.4807258
60201681;Kolletschkagasse;Wien;49000001;48.2390753;16.4799891
60201682;Hernalser Friedhof;Wien;49000001;48.2244807;16.3191817
60201683;Kastanienallee;Wien;49000001;48.1721117;16.3414959
60201684;Wopenkastraße;Wien;49000001;48.1508758;16.4634242
60201685;Zentralfriedhof 9.Tor;Wien;49000001;48.1410339;16.4376426
60201686;Greta-Keller-Gasse;Wien;49000001;48.1340619;16.3571625
60201687;Panethgasse/Sebaldgasse;Wien;49000001;48.2590785;16.4489074
60201688;Weingartenallee;Wien;49000001;48.2821945;16.4963205
60201689;Sportpark Süßenbrunn;Wien;49000001;48.285554;16.4991233
60201690;Kefedergrundgasse;Wien;49000001;48.2627863;16.4324144
60201691;Klinik Ottakring;Wien;49000001;48.2082775;16.3004249
60201692;Neu-Albern;Wien;49000001;48.1687328;16.4806269
60201693;Allerheiligenplatz;Wien;49000001;48.2375974;16.386196
60201694;Klimschgasse;Wien;49000001;48.1927998;16.3960416
60201695;Rodaunbrücke;Wien;49000001;48.1390796;16.2679688
60201696;Hackinger Straße;Wien;49000001;48.1934106;16.2743019
60201697;Carabelligasse/Ruthnergasse;Wien;49000001;48.2796837;16.4247158
60201698;Petrusgasse;Wien;49000001;48.1928238;16.3987275
60201699;Leberweg;Wien;49000001;48.150684;16.4558514
60201700;Zwerchäckerweg;Wien;49000001;48.2496461;16.4672331
60201701;Hilde-Hannak-Gasse;Wien;49000001;48.2439093;16.4613132
60201702;Boschstraße/Halteraugasse;Wien;49000001;48.2517158;16.3656606
60201703;Amtshaus Muthgasse;Wien;49000001;48.2517098;16.3696042
60201704;Pasettistraße;Wien;49000001;48.2378427;16.381408
60201705;Handelskai;Wien;49000001;48.2417974;16.3852259
60201706;Kalksburg Lodererweg;Wien;49000001;48.1380066;16.2383783
60201707;Rossinigasse;Wien;49000001;48.1841758;16.2810752
60201708;Mühlhäufelgasse;Wien;49000001;48.2082416;16.5267285
60201709;Viktor-Wittner-Gasse;Wien;49000001;48.2112587;16.5177903
60201710;Kaposigasse;Wien;49000001;48.2022247;16.5166853
60201711;Kahlergasse;Wien;49000001;48.2134556;16.5162901
60201713;Schanzstraße/Akkonplatz;Wien;49000001;48.2012248;16.3145285
60201714;Holbeingasse;Wien;49000001;48.1704941;16.3616451
60201715;Starhemberg-Kaserne;Wien;49000001;48.1708776;16.3570277
60201716;Niedermoserstraße;Wien;49000001;48.2648196;16.4591303
60201718;Spittelbreitengasse;Wien;49000001;48.1760056;16.3290452
60201719;Siebeneichengasse;Wien;49000001;48.1887156;16.3234038
60201720;Franz-Lehár-Gasse;Wien;49000001;48.1302967;16.291855
60201721;Grundäckergasse;Wien;49000001;48.1395412;16.3923765
60201722;Ernanigasse;Wien;49000001;48.1432158;16.3526979
60201724;Simonsgasse;Wien;49000001;48.2157303;16.528049
60201725;Sechshauser Gürtel;Wien;49000001;48.1885359;16.3387291
60201726;Schwenkgasse;Wien;49000001;48.1722555;16.3197387
60201727;Siebenhirten, Basler Gasse;Wien;49000001;48.1299609;16.3087343
60201728;Hainburger Straße;Wien;49000001;48.1990453;16.3971285
60201729;Mantlergasse;Wien;49000001;48.1916201;16.2815154
60201730;Zouvalgasse;Wien;49000001;48.1379167;16.3212838
60201731;Donau-City Nord;Wien;49000001;48.2353836;16.4081599
60201732;Verbindungsweg;Wien;49000001;48.2412949;16.4031742
60201733;Donauturm;Wien;49000001;48.2419949;16.4087887
60201734;Satzberggasse;Wien;49000001;48.2018295;16.258806
60201735;Prandaugasse;Wien;49000001;48.2464218;16.4301506
60201737;Veterinärmedizinische Universität;Wien;49000001;48.2536059;16.4314891
60201738;Vorwärtsplatz;Wien;49000001;48.2582412;16.434732
60201739;Gewerbepark Kagran;Wien;49000001;48.2516081;16.4692453
60201740;Martin-Luther-King-Park;Wien;49000001;48.1755563;16.3517097
60201741;Südrandstraße;Wien;49000001;48.1422328;16.3671428
60201742;Heizwerkstraße;Wien;49000001;48.1385641;16.3641604
60201743;Ferdinand-Frey-Weg;Wien;49000001;48.2147546;16.2278051
